target_id	name
Q4794037	Melly Goeslaw
Q2032544	expansion slot
Q16351678	Rūdolfs Plēpis
Q1977429	Iwaidja
Q766366	regulation of sport
Q3939872	Rodeo
Q3818878	Aztec Autumn
Q16875712	animal art
Q55850593	music track with vocals
Q16838844	The Forecast
Q14905206	cellular response to gonadotropin stimulus
Q2576856	Seema Biswas
Q937663	Wielgolas, Mińsk County
Q8389281	Category:Drag queens
Q2114101	Mawson Peak
Q65553409	patrimonio construido vasco destacado
Q658145	chemotaxis
Q6499	C-295
Q6273945	Vlad Ivanov
Q1685772	Jean Poiret
Q5321049	Dębowa Góra, Piotrków County
Q17651540	Liujiang Zhuang
Q377770	The Crazy World of Arthur Brown
Q4739192	Amal Hijazi discography
Q62155	affix
Q959790	crime film
Q350089	Lev Zaykov
Q9049948	Reina Triendl
Q2530	Gerhard Schröder
Q30277432	Diitsklun
Q9788	letter
Q184358	reef
Q840308	Crash Bandicoot 3: Warped
Q183416	Windward Islands
Q30038384	Zespół dworski
Q232377	carpal bone
Q106379	The Cardigans
Q6619592	list of fictional angels
Q2291108	Corroy-le-Grand
Q469164	Cesare Zavattini
Q4062581	Elizabeth Allen
Q16832005	Margaux Chatelier
Q951466	Chaussée d'Antin – La Fayette
Q29810051	Giant Dmel_CG7952
Q21396070	Léon Smets
Q7763525	The Shadow
Q6850079	Mikorzyn, Konin County
Q23565452	Cyclic AMP receptor protein,catabolite gene activator STY4331
Q3439234	Roger MacDougall
Q14903091	negative regulation of neurogenesis
Q1888492	Tuomas Kantelinen
Q298682	Djimon Hounsou
Q922129	Quartet on the Middle East
Q14819227	peroxisomal membrane
Q191408	Francis Poulenc
Q5529265	Gałki
Q4946286	Boronice
Q2982081	Revolver
Q5173644	Cory Rooney
Q3165360	Jean-Emery Gagnon
Q55386374	non-pawn chess piece
Q14819900	cellular response to dexamethasone stimulus
Q2493630	Boba Niña Nice
Q6491677	Lars Oluf Larsen
Q3366123	Kobylniki, Szamotuły County
Q547182	Jacques Morel
Q5268992	Dhanki
Q33087907	Zespół dworski
Q809600	Fogg Museum
Q16192762	James Hyde
Q1825996	Panty Raid
Q17343739	Ivashka
Q492387	Spica
Q14872988	steroid hormone receptor activity
Q1166019	Dariush Mehrjui
Q2368209	Viacom International Media Networks Northern Europe
Q987173	Cold Case, season 7
Q526173	Marc Cherry
Q194166	consortium
Q895398	bowden cable
Q3405827	natural material
Q501323	Carroll County
Q3914062	Worimi
Q23649982	9
Q3958441	economic sector
Q193076	functional programming
Q22101947	title for Quebec
Q3736076	biological function
Q7169369	permutation graph
Q313107	Jon Hamm
Q639161	Madeira Airport
Q868299	control flow
Q4050997	The Chase
Q23992805	Пётр Илларионович Солдаткин
Q239001	control panel
Q7315347	Reset
Q8253	fiction
Q58635	Punjabi
Q1177114	David Peoples
Q189439	version control
Q20527363	Ayizi
Q6384055	Category:Caterpillar Inc.
Q27509	Central Europe
Q754659	horse gait
Q21153160	boat of heritage interest
Q408535	quetiapine
Q18628	Roadrunner Records
Q633659	Hormozgan Province
Q1194864	electronic design automation
Q24774250	Nucleotide-diphospho-sugar transferases
Q2020488	Bapsi Sidhwa
Q2090658	Kręgi, Wyszków County
Q851782	tableware
Q23594056	Putative bifunctional protein (SpoT) BDGL_002640
Q29896155	difference
Q66743376	Ansu Fati
Q980791	Castelnau-Magnoac
Q76246022	Hugh Cook
Q35976053	Yakama language
Q30224101	Folwark
Q51432	Gniezno
Q5096050	Chichicapan Zapotec
Q187985	Tibetan people
Q14633923	protein stabilization
Q29965265	Zespół dworsko-parkowy
Q484442	Spider-Man
Q1689226	Jim Stewart
Q2333016	Starnice
Q1423925	Callot Soeurs
Q13344752	Catégorie:Rempart montagneux
Q1866182	Liv Lisa Fries
Q3902730	Pieces of Me
Q13046789	Thirrë
Q37714	Reema Kagti
Q6532837	Let Me Be Myself
Q954965	Dreischor
Q1329328	Dragon Ash
Q17034173	Signals
Q6502413	shack
Q7112505	outline of Vanuatu
Q219803	plywood
Q344286	f(x)
Q128751	source code
Q30024323	Castelsilano
Q1103221	Kadov
Q1974859	Émile Deschamps
Q55965	Auguste and Louis Lumière
Q7604023	States
Q19559979	Billy Armstrong
Q4704882	Al Thompson
Q21694746	Wiltshire
Q21065234	Pseudomonas aeruginosa PAO1
Q1022925	Ogasawara
Q1261885	GusGus
Q1383578	Willy Weber
Q1067164	transport line
Q33506806	Zespół dworski
Q30089788	Robert Mallary
Q6576330	Category:Glass
Q6233903	John Francis Hylan
Q5480448	Francis Carver
Q654895	orange bitters
Q1173828	David Bretherton
Q2028448	Lemerig
Q58626309	Tavernier
Q15070465	subLOGIC
Q3132678	Henry Cass
Q3080223	Radków, Świętokrzyskie Voivodeship
Q9077925	Catégorie:Personnalité turque
Q51225912	The Recruit
Q1831783	Liste der Baudenkmäler in Füssen
Q37011	Zo
Q15982347	Undateable
Q14346236	Jorge
Q7083314	Olchowiec, West Pomeranian Voivodeship
Q11989370	Jeff Bhasker
Q2617469	.free
Q3247351	fictional duck
Q56599334	iPhone XR
Q6697167	Lucień
Q870741	Jędrzychowice
Q193424	web service
Q7282207	Rafael Martínez Torres
Q1274566	Battle of the Arar
Q18252734	Nsmaf
Q7112191	outline of Australia
Q5446259	FiXeR
Q917719	Sarpedon
Q18822066	Category:Angel (Marvel Comics)
Q55785343	syndrome with limb malformations as a major feature
Q1318848	Intuit
Q5762602	Klejwy
Q178283	County Limerick
Q804970	Liu
Q661619	Weymouth
Q27652884	Ed Turley
Q21032608	tweede wapen van Horn
Q2656995	Northwest Indian War
Q1339107	Steve Lawrence
Q191077	Kingdom of Yugoslavia
Q3109712	Star Trak Entertainment
Q27868447	Tjüskluin
Q1042244	Willow Rosenberg
Q7313840	Renée Geyer
Q6317931	Justin Morgan
Q205278	Dominic Purcell
Q201976	Caroline Goodall
Q9293385	Holt Manufacturing Company
Q4707615	Alan Reynolds
Q1431327	pub rock
Q965261	Corey Burton
Q121998	ambassador
Q229379	Lil' Kim
Q3891619	Gierczyn
Q2515874	behaviour
Q8078	logic
Q3552042	Unua
Q14911654	condensed chromosome, centromeric region
Q15091600	Jack Donnelly
Q7577905	Spirit Pub Company
Q23179024	chloramphenicol O-acetyltransferase HMPREF0351_12810
Q30188123	Zespół pałacowy
Q8758590	Category:Socks
Q4085039	Bermudian pound
Q1973834	Play It Again Sam
Q229048	Melissa McCarthy
Q7451753	Sepandar Kamvar
Q15241043	Hercules-Corona Borealis Great Wall
Q29684426	drag-1
Q2129619	Hans Ittmann
Q62033198	December
Q7377	mammal
Q18508105	Constant Wauters
Q7478205	American Horror Story: Coven
Q66580078	Grand Cross of the Sash of the Three Orders
Q65926304	Love's a Loaded Gun
Q253855	mytheme
Q2678022	Michael Dolan
Q5283960	Diversity Day
Q8082135	Świerczyn, Kuyavian-Pomeranian Voivodeship
Q485310	Neil Patrick Harris
Q16878146	Kumbaran language
Q11703362	Category:Civil Air Patrol
Q5578903	Gold Typhoon
Q862747	billiard ball
Q3353166	Open Hand
Q56348	Yimchungrü language
Q19320928	Batman Unlimited: Animal Instincts
Q7946	mineral
Q21996883	John Adams Griefen
Q20712352	Mail
Q33326412	Zespół pałacowy
Q4358500	Melting
Q2967638	Purisimeño
Q18001597	Christian
Q4024246	Zero She Flies
Q2479000	Brudzyń, Greater Poland Voivodeship
Q29743694	rab35b
Q388785	Flavor Flav
Q3915331	Mbaka language
Q1156513	Porno Graffitti
Q2865970	Artus de Penguern
Q6506565	Category:Identifiers
Q514824	Andrzej Chyra
Q6750341	Manjalamkuzhi Ali
Q21987374	Paralemmin
Q11667096	Misato Route
Q30102180	Zespół dworski
Q23649983	12
Q468587	Purple Giraffe
Q11525873	Tokyo Metropolitan Road and Kanagawa Prefectural Road Route 6
Q441008	Stephanie Romanov
Q3172885	Jean Keraudy
Q458656	Dog Day Afternoon
Q1402479	Hot Shot
Q207036	A. A. Milne
Q561696	Stoyan Yankoulov
Q11681527	Erie–Torresdale
Q2607197	character race
Q7281856	Radzim, Kuyavian-Pomeranian Voivodeship
Q3876026	Nick Moore
Q230051	Alexa Internet
Q5976862	I Don't Care
Q201330	goalkeeper
Q12721094	Asociația Generală a Vânătorilor și Pescarilor Sportivi din România
Q4074764	Vladas Bagdonas
Q1188	Madhya Pradesh
Q58394185	African monsoon variability during the previous interglacial maximum
Q1337087	sarcomere
Q56739007	PiT
Q6306961	Julian Austin
Q6203	Avogadro constant
Q155219	Niğde Province
Q167566	Palace of Culture and Science
Q16951825	SuperDerivatives
Q41546863	FountainLegacyRecords
Q200902	Shem
Q28053751	Arvid Pettersen
Q70017856	widow Jacob Mesch
Q2670039	livre tournois
Q24147348	Cell division topological specificity factor ECUMN_1463
Q5269579	Dhina
Q128799	Ricky Martin
Q36263	Pande
Q53631000	Imaging spectrum of Castleman's disease.
Q2653872	North American Martyrs
Q2742167	religious community
Q16729682	Vivek Harshan
Q28738621	Bibliothek Hildesheim der HAWK Hochschule für angewandte Wissenschaft und Kunst
Q26833	Othello
Q35191043	file format identification
Q706935	William Nicholson
Q974846	IAC
Q461282	Yi people
Q7098426	Oporowo, Szamotuły County
Q2377961	Orange Moldova
Q973065	Victor Argo
Q2534069	Rowwen Hèze
Q189267	Two and a Half Men
Q184356	radio telescope
Q61862819	The Beatles singles discography
Q22298727	spiracle morphogenesis, open tracheal system
Q862732	pool table
Q15081030	motorcycle manufacturer
Q30104048	Palace in Ruskie Piaski
Q14865283	cardiac muscle fiber development
Q20683979	Barry Conners
Q11004	vegetable
Q2239243	mythical creature
Q6088323	Issola
Q10131534	Category:Olympus Corporation
Q33086907	Zespół pałacowy
Q78047604	fictional businessperson
Q7906763	Category:People from Bar, Ukraine
Q18248126	Cast
Q17537231	Patrick Orth
Q2008347	Allochtoon
Q253480	Vanessa Amorosi
Q222321	Parsowo
Q387066	Swiss German
Q5620005	Janczewo, Gmina Wizna
Q56053556	safest web colors
Q162691	Assumption of Mary
Q8002603	Wilkowo Polskie
Q786	Dominican Republic
Q3289534	Marcelle Arnold
Q722038	M.C. Gainey
Q3935294	Rife
Q107126	Arlington County
Q984883	Choceń
Q7155462	Pauri Bareli
Q1674836	Ronald Davis
Q21113815	SH3 and PX domains 2A
Q892481	Boniewo, Kuyavian-Pomeranian Voivodeship
Q18553401	Soul Eater
Q497200	Washington County
Q3183784	Armando Bó
Q7288472	Ram Gopal Bajaj
Q11195739	Delight
Q28950236	The Bride of Habaek
Q948040	Elganowo
Q41579184	anti-
Q58299448	Historical Geomorphology and Geoarchaeology in the Southwestern Makgadikgadi Basin, Botswana
Q484239	Cass County
Q387418	Świecichowo
Q178782	Pernis
Q14860545	endocytic vesicle
Q8337	Harry Potter
Q249056	Teenage Mutant Ninja Turtles
Q8853349	Category:Tick (comics)
Q1156443	bǐng
Q865193	Geek Charming
Q32464365	Категория:Умершие в городе Бар
Q10843402	swimmer
Q288811	Batman: Arkham City
Q8764918	Category:Planes
Q507353	Howard County
Q11525768	Tokyo Metropolitan Road Route 240
Q208582	Akira Toriyama
Q319497	Sergey Sobyanin
Q65962044	piece
Q820332	Upper Hunter Shire
Q418361	maprotiline
Q8475	Interpol
Q230939	Catherine Bell
Q162768	personal digital assistant
Q796282	Austin Ambassador
Q21119450	RAB35, member RAS oncogene family
Q1071888	Chicago Film Critics Association Award for Best Actress
Q11239794	Pop Up! SMAP
Q588106	Forbidden
Q32915	Coeur d'Alene
Q22255301	cellular response to increased oxygen levels
Q406	Istanbul
Q28425	bat
Q3973335	Steve Franks
Q49106	Second Intifada
Q49614	nickname
Q313281	Michel Legrand
Q496027	Eddie Adams
Q5005575	Bęćkowo
Q845737	Treaty of Brussels
Q29816568	Link Dmel_CG13333
Q2815948	landscape architect
Q24576853	Resistance
Q6745942	Mamoru Yokota
Q7550388	Sochiapam Chinantec
Q5115055	Chrząstowo, Greater Poland Voivodeship
Q1532109	Westhafen Canal
Q120544	vocal group
Q5119	capital
Q1047	Jawaharlal Nehru
Q6431253	Kopytkowo, Pomeranian Voivodeship
Q864503	biologist
Q18340294	fictional unit of time
Q465777	Vija Celmins
Q11525861	Tokyo Metropolitan Road and Saitama Prefectural Road Route 68
Q862602	Basilica of San Domenico
Q7999391	Wieszczyczyn
Q49512189	Olaf Carl Seltzer
Q1337404	Emilio Amero
Q74042	Guy Béart
Q8005344	York
Q311515	Gossypium barbadense
Q3063761	Whitesands
Q2242	South Saskatchewan River
Q7601308	Stara Dziedzina
Q3709748	Jeff Buckley discography
Q21885975	City of Wolverhampton
Q2542816	Wolinia
Q13587829	Niemieczkowo
Q25096546	Laid Low
Q2901825	Bieliny, Warmian-Masurian Voivodeship
Q832131	raw water
Q12633989	Southern Lolopo
Q1530721	National Film Board of Canada
Q2334331	Paszkówka
Q6583560	Nahari
Q23833535	French Resistance fighter
Q6723359	Machadão
Q4813415	Atheneum Books
Q61923	World Tourism Organization
Q15319390	kinesin complex
Q8029014	Wodników Górny
Q1586957	Lady Lever Art Gallery
Q647411	The Alchemist
Q3241565	woodland
Q16877483	Mount
Q231622	Charisma Carpenter
Q24402643	Vps41
Q2525979	Rolandstraße 67
Q69995518	GM-less
Q928357	bronze sculpture
Q3913830	Panyjima language
Q186424	detective fiction
Q33086	Balti
Q242849	Helen Levitt
Q1808658	Solsbury Hill
Q199877	hydroxide ion
Q159834	Hubertus
Q888535	Bobby Farrelly
Q272626	orbital elements
Q64596930	Litfiba singles discography
Q2560653	Vistlip
Q164117	Armin Mueller-Stahl
Q953153	Dennis Miller
Q23790282	R15+
Q21102993	Burkholderia mallei ATCC 23344
Q1637552	Teófilo Otoni
Q19382034	Museum Stavanger
Q8034462	Words from the Front
Q250195	Pinakothek der Moderne
Q6163964	Jasper High School
Q437233	Hendrick ter Brugghen
Q66545265	segment of tooth
Q23385493	phosphate transporter BT9727_1335
Q110079	chessboard
Q6473692	Lai Yiu-fai
Q727738	Congrès International d'Architecture Moderne
Q7135558	paranormal subgroup
Q62355540	pathogen_TSM_contig_00137
Q28367692	cavity
Q11525719	Tokyo Metropolitan Road Route 159
Q41797986	Histidine kinase/HSP90-like ATPase superfamily
Q2640628	Kwak'wala
Q41797357	Zinc finger C2H2 superfamily
Q229952	Brenda Blethyn
Q5395941	Ochoa
Q19017501	Yann Yvin
Q22662417	Designated Survivor
Q1065742	religious music
Q11525871	Tokyo Metropolitan Road and Kanagawa Prefectural Road Route 516
Q478608	Amsterdam-Oost
Q6640043	Ailnh Gor
Q157986	915 Cosette
Q2923160	Bożęcin, Warmian-Masurian Voivodeship
Q41548659	FLS Best Producer Of The Year Award
Q30160013	Zespół dworski
Q1676566	Piskorzyna
Q170826	Irish people
Q2590475	Masayuki Mori
Q130888	Drosophila melanogaster
Q42667	Norwegian Forest Cat
Q2737528	Sympathy for the Record Industry
Q31629	type of sport
Q57337359	Karenggapa
Q48015	South East England
Q23075914	cell division topological specificity factor MinE EAE_22540
Q55979391	ethical concept
Q18251755	F11R
Q1025042	Wolphaartsdijk
Q14877608	DNA-directed DNA polymerase activity
Q33474623	Zespół pałacowy
Q5707594	news article
Q2626875	Begovoy District
Q1449648	tabloid
Q24028553	Piloto
Q190232	Clyde Tombaugh
Q39259	Recep Tayyip Erdoğan
Q23653930	Almanya
Q666435	Żerniki Wielkie
Q214474	Gerry Wolff
Q10728232	Eastern Arrernte
Q71136	Seneca County
Q28224	North Frisian
Q62115548	Besuch
Q27541140	CDC48
Q8135393	Category:Parades
Q4728790	All Hallows-on-the-Wall
Q233566	Charlaine Harris
Q1599184	tarpaulin
Q371803	Museu Paulista
Q382389	Jacques Audiard
Q27773793	Janicza Bravo
Q6902496	Monsang language
Q5369517	Embassy Pictures
Q3496927	Modus
Q4477074	Category:Games
Q728559	Quicksand
Q61143	Lonoke County
Q5465369	Food Records
Q669315	Northwest Territory
Q8663	Korean War
Q262389	Alberta Watson
Q19570	The Good Wife
Q553	tooth
Q1246411	tennis string
Q608276	Unreal Engine
Q12953568	San Dionisio del Mar Huave
Q8683157	Category:Roulette and wheel games
Q16984322	Big Night
Q2033544	Ricardo Cortez
Q3812450	Kagero
Q1867601	Dominique Zardi
Q39252957	Lars Juul Jensen
Q730242	test pilot
Q162324	International Style
Q484639	Beaufort County
Q57208627	Car
Q29017603	control
Q490903	Pendleton County
Q6221939	Category:Conductors (music)
Q1019	Madagascar
Q3089283	Wilson Yip
Q6941311	Mushroom Records
Q504368	Chhatrapati Shivaji International Airport
Q24786519	Zinc finger, RING/FYVE/PHD-type
Q21141542	ETS domain-containing protein Elk-3
Q6406129	Kije, Warmian-Masurian Voivodeship
Q2865305	trading company
Q23662689	associate's colleges: high transfer
Q16877383	Moon
Q127290	Helen of Troy
Q1363138	Felice Minotti
Q6702803	Lulin, Oborniki County
Q7076120	Ocean Way Recording
Q9817	Bladel
Q44103097	mounting
Q460221	Pamela Fryman
Q2529400	urban contemporary
Q47467026	Category:Yards (land)
Q62021884	Rod Stewart's albums in chronological order
Q7457165	Seven
Q1125911	means of transport in the Harry Potter universe
Q783154	Polythene
Q62022055	Precipitate
Q1135604	receptor-mediated endocytosis
Q83645586	Category:Atlantis II (ship, 1956)
Q8908942	Category:Washington, Indiana
Q486972	human settlement
Q24138800	DNA polymerase III subunit theta b1842
Q8362099	Category:Chinese Soviet Republic
Q18258903	Akr1a1
Q23407891	chloramphenicol acetyltransferase CLC_0674
Q4280508	Gail Mancuso
Q719645	CD single
Q30079208	Zespół pałacowy
Q21209249	long-chain acyl-CoA hydrolase activity
Q33788	New Caledonia
Q710887	Joseph Chang
Q9353905	Tabb
Q184296	tapestry
Q41513	William Blake
Q7180573	Phantom Navigator
Q319226	adventure novel
Q303586	Ryczów, Lesser Poland Voivodeship
Q295060	AMD Opteron
Q17127659	terrorist organization
Q29787297	Fielde
Q2514778	Patricia Paay
Q28654028	immaterial anatomical entity
Q23526984	(p)ppGpp synthetase/pyrophosphohydrolase RelA/SpoT CA_C2274
Q15057021	engine model
Q7673668	Tacahua Mixtec
Q29018274	Krrum
Q3689704	oral communication
Q6471526	Lafayette Square
Q1411064	Category:Canada
Q11525706	Tokyo Metropolitan Road Route 141
Q30073250	Zespół pałacowy
Q7499845	Shock Treatment
Q189940	bicycle chain
Q6692116	Category:Ancient Greeks
Q55331336	Category:Browning M1918
Q3386300	Pierre Mirat
Q6489138	Category:English people
Q6948869	Mystery Skulls
Q3639792	Big Beat Records
Q56570281	tryptophan-rich antigen 3
Q732256	Nicolas Falacci
Q3999144	Triumph Films
Q22583595	Middle Africa
Q17004245	Favourite Mistake
Q7200919	Plan for Chaos
Q1142225	El Alto International Airport
Q156828	Bolesławiec
Q63919331	Batman: Hush
Q1391243	D'Urville Sea
Q2936935	Cao Miao
Q8612	Andrew Johnson
Q818450	Chaux-Champagny
Q172008	full stop
Q66589638	embryonic cell
Q7036155	Category:Australia (continent)
Q68748	Dietrich Stobbe
Q192682	Ryan Reynolds
Q3847540	Maria Tedeschi
Q30203015	Zespół dworski
Q3101795	George Nichols
Q61624828	Tori Amos singles discography
Q995855	Radków
Q16003532	middle school student
Q8057765	Youjiang Zhuang
Q5697432	Hedley
Q15705753	Santa María La Alta Nahuatl
Q447669	Philip Baker Hall
Q1027904	Grammy Award for Song of the Year
Q1074061	Kaori Kawamura
Q6081128	Alexandra
Q30066794	Zespół zamkowy
Q731635	Mount Vernon
Q2460693	Cochin Haneefa
Q63884981	Truman King
Q20825355	Deutschland
Q526170	Biblioteca Museu Víctor Balaguer
Q1688849	TopNotch
Q49262738	Ultimate Angel
Q3436610	Dragon
Q753648	Beady Eye
Q16181	Province of Frosinone
Q7360835	Roli Mosimann
Q2582055	Willy Mattes
Q273136	Ryan Phillippe
Q5428609	Facimiech, Lesser Poland Voivodeship
Q1094617	mutant
Q24720334	Small GTPase superfamily, ARF/SAR type
Q47812	Bertel Thorvaldsen
Q4914960	Biological Radio
Q146923	middleware of distributed system
Q1043452	maintenance
Q44190	Radiohead
Q3427422	statistical graphics
Q470888	Cast
Q2312807	Hamnet Shakespeare
Q3218858	Laurence Bibot
Q19363321	Halka Třešňáková
Q6583541	Khamyang
Q7848095	Trust
Q3783517	Harry Northup
Q18262506	Erp29
Q320769	eavesdropping
Q1115250	La Latina
Q2392091	Gilów, Lower Silesian Voivodeship
Q1412	Finnish
Q628051	Autodesk
Q465754	Marco Beltrami
Q22284301	sterol regulatory element binding protein cleavage
Q1387747	Leo Bill
Q20058685	Start Here
Q40585	Thirty Seconds to Mars
Q16664888	mathematical model (physical model)
Q30038792	percussion idiophones
Q17298682	Android TV
Q18481886	Cassiopeia
Q3990209	Then Comes the Sun
Q739287	Panathinaikos B.C.
Q317830	Higashikurume
Q7968358	War & Peace
Q336059	science fiction on television
Q40523457	Sofie Topp Østergaard
Q459381	literary theory
Q8480103	Category:Galvanic cells
Q7764948	The Smuggler
Q2341121	Was
Q1461197	The Snowman
Q42869	Nicolas Cage
Q2133296	space
Q240480	Akiruno
Q59877655	PocGH01_08010200
Q24768980	Dynein associated protein
Q220072	ITV
Q1075988	Louvre Palace
Q32999597	Zespół dworski
Q272424	Marta Kubišová
Q32281885	Zespół dworski
Q16869662	Drake
Q146505	solvent
Q20923490	multiple languages
Q1357631	Mendi Mengjiqi
Q2315726	Bures
Q243550	Necmettin Erbakan
Q544830	telepresence
Q33135498	Zespół dworski
Q172771	Royal Navy
Q14819884	response to ethanol
Q56435199	Code
Q302634	Aaron Russo
Q11192744	Buppu Label
Q43946597	Characterization and differentiation of Italian Parma, San Daniele and Toscano dry-cured hams: a multi-disciplinary approach.
